Survey data are below:,,,,,,,,,,
,,,,,,,,,,
,Variable 1,Variable 2,Variable 3,Variable 4,Variable 5,Variable 6,Variable 7,Variable 8,Variable 9,Variable 10
18,0.45198189202704,R,0.415392193391092,-0.086121107513191,-0.552156701167779,0.747241869481056,-0.582938482733348,0.118213803339744,0.43374413474262,2.16997833015274
19,-1.72508461403283,J,1.17516630147264,-0.82172484746923,-0.41817337867694,0.957538387966118,0.144963471581656,1.49985672610941,0.44162710715339,1.59446678779089
20,-2.4106827744767,M,-0.327968154209096,-1.14365671235979,-0.259870065708137,-0.187131019360881,-1.36075789518889,0.203953316155374,-1.06287117201005,0.26945488658895
21,1.66037722215237,A,-0.975919339445687,0.102827560788134,-0.606285281860225,0.362192154870344,-0.64643843087733,1.16930913669073,-0.17365135124639,-2.49807288615279
22,-1.31198706283334,P,0.483084559051782,1.01175332610515,0.043653411985402,0.638391663932452,-0.409002589697529,-1.55206658791288,-0.368054947074216,-0.414354767610715
23,-0.16069466608126,D,0.796746908156313,0.885005917300999,1.07786817771846,-1.29605032551939,0.781815994078924,0.921740775831722,-0.832255347802597,0.425645490138354
24,-0.804442515433069,I,1.09357490303466,-1.00099328532958,0.089297529104871,1.06755854685394,-1.09204944002082,1.22838307541079,-0.413580552665212,-0.094651610386227
25,-0.611923611250706,C,0.686900069863212,0.047286058300926,-0.503547061537348,-1.09445688001183,-0.247379826234102,-1.56588012070648,1.7510848667937,-0.817157614418632
26,-1.99403066287426,Y,1.49404028846445,1.38342047964246,1.90550136171959,-0.375835530848977,-0.09037752907708,-1.31340916658382,1.24391453379632,1.36492784030785
27,0.951273657086702,M,0.535708401742522,1.26664739735778,-1.4542560968379,-0.833019530326453,0.29268062407105,-0.08722965444353,-0.562302800003225,-0.737039284686401
28,-1.11247156779831,E,-0.497960474810453,0.409307471656764,1.03921476870917,1.80146065537868,-1.17501653465555,0.202078239667905,-0.858800136842286,-0.286117911658376
29,0.229277793632466,F,-0.334238121999694,0.806330296749826,-1.16949906230864,-0.676936490762063,0.438436338916852,-0.391723899014899,-0.564690960668653,0.626909408263706
30,0.8562230263445,Z,0.045762484820632,0.6001249754133,0.208247981425521,0.364895520203444,0.121650124820575,-0.288312517398449,-0.513658092080322,0.019907071420571
31,-0.23690508148583,I,0.300382132451488,-0.686300100826926,0.325664040619934,-0.17126997511807,-1.68496921993636,-0.528927509462535,0.429827970315559,-0.625484084033159
32,0.931973579403146,R,0.707691137915303,0.111960992048065,0.027942112934682,-1.38588578009954,0.656755956110403,-1.22975287194115,0.882861711851043,-1.0502035995202
33,0.518786247733897,P,1.06422191379486,-0.590018804235916,-0.107955152504327,0.933164439783556,-1.38080789421846,1.76469087018637,1.02395330596994,-0.565363607700892
34,0.865384444374827,W,1.98019164353194,-0.962879038779919,-0.605155075156939,-0.032622311391636,1.25357920665758,-1.56327477368264,-1.63505147319797,0.364085124019679
35,0.054851439488115,X,-0.314868563142651,1.52353168111221,-0.631425739989541,0.206038959966797,-1.92778254868711,-1.37871887424283,-0.505739074462224,0.343675587052501
36,-0.075081075472179,Q,0.235652080981747,-0.982116813307787,1.02167963650085,-1.76753973664405,-0.519934814164403,0.768149582975604,-0.593384623652356,1.40001997752144
37,-0.144778229362562,B,-0.186284428569137,-0.312358007419693,1.28550682357532,-0.399197158353937,0.267239565860264,-2.65871715864424,-0.079416311028572,-0.002101331979863
38,0.978072087596128,Y,-0.945397681324407,0.170358637541239,-1.84809607275541,1.51650441594626,-0.153354349467283,0.650824291070091,-2.42222723162222,-0.682123141293838
39,1.1043425777131,K,-0.366558373017573,-1.64955184460094,-0.758247466767551,1.24942646231377,1.42838663682067,-0.297419016657705,-0.228023957216777,0.000464071301737
40,0.161618051489367,M,-0.255051738351656,0.095531502781109,-0.02394034445242,0.106111873482035,0.691920549990452,0.190971241758766,-0.500972673249182,2.20869690823988
41,1.21557652021973,K,-0.469260414706731,-2.07714423690969,0.417486826887316,0.461897747025598,1.16752353640199,0.172274490666306,-0.842122934053091,3.19639385140339
42,0.257120354593987,Q,0.588293850874088,-0.382098142305203,0.496455737885808,0.758555232775883,-0.6781432030371,2.40399372724723,0.107770334831205,-0.454109449388956
43,-0.34242449718463,E,0.453831592091868,1.20577412965816,0.127955686912263,2.08552595360653,-0.332501341102627,-0.105364341989102,-1.32860132271353,0.307453867096694
44,0.579209778763059,B,-1.71629105940826,0.731831251158344,0.106412280820467,-2.35942758034401,-0.6826413744887,-0.965804336960859,-0.737174791177003,0.884889613274519
45,1.64793367371387,L,-0.107158118314776,-0.927634559271748,-0.641617127019713,1.28855051493263,-0.254849775722987,0.108844186318638,0.901709695938396,0.506729084870001
46,0.329559604876804,S,1.28675364020872,-2.57064194092356,-0.94426989569038,0.408353004886518,-2.39907733275883,-0.863663830325826,-0.313887173861905,0.000691462934781
47,-0.500034486194113,B,-0.264752686966831,0.852872326947336,0.440790959535598,1.87587201356487,0.383387388055945,-1.7806524424393,-1.73129554589955,-0.443988895644758
48,0.463615426914658,E,1.52978095226373,0.449726884087441,-1.14105412540857,0.392718052304273,0.504465761583076,-1.23101727554973,-0.67089384275525,-0.666982707267076
49,0.259840191810547,L,1.05118029839486,2.03478756797,-2.68225597729418,0.186872122776035,1.5505374301907,-2.28121990101545,-0.24340787318688,1.57802533743308
50,-0.150048310154905,R,-0.377383619859915,0.620098523743132,-0.607017815601525,-0.974472794902632,0.5594805806855,-0.401119174655934,1.20421157579236,0.732833560703877
51,-0.785128965345432,B,-0.088716318015197,0.706323398906061,0.00971116493172,-1.03490790636175,0.115629625955682,0.017865891900821,-0.863039659966944,-1.03761986715572
52,0.285823439073013,F,-0.170511842969312,-1.23588862730792,0.548329108708706,-0.310038750875719,0.791554504053389,0.675023098389628,-0.522041214836138,0.485222385146873
53,-0.654020095569223,O,0.020147407881845,0.742080157736862,0.611465954912247,-0.279804839027409,-0.555214750545621,-0.012792338401369,-0.509676712826958,-1.08041222839511
54,0.621069495135994,T,1.18264296051948,-0.735345323297279,0.588823268490444,2.54907617937174,-0.127670682138252,-0.162644884391649,0.174896633556887,-1.21266431243583
55,2.05339781975188,A,-0.16452458313125,1.45539044601603,-0.287153339173235,0.236630109527802,0.895980548360604,-0.210423119334604,0.198483167358871,-1.76639149213093
56,0.432362267246907,V,0.122326121378,1.41058640528656,-0.372471181826982,0.456181360556978,-1.9481906813611,-1.20167331602973,-0.599911210666664,0.69323536707484
57,-2.61469185220311,A,2.29830844897267,-0.56925783038849,-1.20820876038577,0.247088167268081,-0.118883934086619,-0.546401882471553,-0.051776238196956,0.347347241315646
58,1.63530616456611,F,-0.59337265229471,-0.973816674876223,-0.41567298050679,-1.76996642136919,-0.375871373547192,-0.364093084692068,-0.476239646775143,-0.569087074308098
59,0.175948930827508,K,-0.469327818651319,-1.49398149457564,-0.478245671202917,0.427686575336926,0.653407800025193,0.519998177016706,-1.89422735948049,1.18478228604833
60,-0.723296992278303,C,-0.299412074642222,0.173337343791258,-1.39894504475425,1.16289625833635,-1.025822449935,0.260946405527102,-1.68387575576276,0.441948246861602
61,-1.08324847730523,K,0.843958793523807,1.62957842682431,0.544404322203371,-0.287202263646007,0.154296885302778,0.997500921680867,-0.224689250760752,1.22805860901141
62,-1.05108919859416,U,-0.027516971290625,0.162632945044891,-1.22919456748719,0.134499198949086,0.083272052636972,1.46261007531391,-0.349895267945142,-0.736027468899094
63,1.01691812931882,V,-0.437268744749212,-1.3183839626791,1.00960648291375,0.097367449333855,-0.841195487163619,0.912915805282926,1.60457240212047,0.104733454454471
64,0.422049836933703,S,-1.3365386388955,-0.395598363997286,0.933586316421981,-0.126218590535475,0.872515133708487,-0.068987583553387,-0.447372755910752,1.20264564631281
65,0.048545967136385,H,-1.81969326880858,-0.876054554629507,-1.24013897779365,0.053170454247368,-0.648350396444108,2.97909793412141,0.846452051601627,-0.31153996198714
66,0.110509878225582,M,1.59696968413463,0.42837519450511,-0.179730172799043,0.03453840741975,-0.871503805466533,-0.245964733025015,0.228606174217765,-0.903759113658795
67,-0.071791744299838,P,-1.88792277457616,-3.42832991401074,0.403451518034192,-0.318293099294421,-0.002393287178766,-1.69973810491802,0.23369099882396,0.514421663471172
68,-1.88646305336003,V,-0.288706274304469,-0.0820263865686,0.78952958734317,-0.64934960120352,0.582855701816276,1.23368294338472,0.02894844429448,0.088413568657096
69,1.73688330379851,M,1.22198080819521,0.242601754920651,0.126910038467004,-0.458975416267169,-0.635074211328338,0.244983302542942,-1.37892652775792,-0.08970247433327
70,0.254272401047352,F,-1.42424549564982,-0.444237300756131,-1.2956163789319,0.649332477563474,-1.09877512228977,-1.68385682779633,0.463638672724747,-0.61516179509159
71,-0.017733001795437,B,1.47803069275322,-0.124213894807342,-1.58606022333995,1.01372107243697,1.96173710121417,1.48243310163389,0.191971117733687,0.892971898212479
72,0.313836101780872,N,1.46273846164515,0.787935549966581,-2.33738558032458,-0.606885536831643,1.32057830308583,1.47710540469975,0.630572147754823,0.03880679777131
73,1.37230739643463,W,-1.9036090741881,-0.588503341048292,-1.88737184561335,0.085148174821255,0.064769322752546,-0.919647707333139,-0.355942954865201,-1.6754505348245
74,0.149550178305858,B,1.3809260623405,0.250988455613523,0.163317930492665,-0.142215989387803,0.7736993077517,-0.5352647628311,0.757203476104746,0.76181214691472
75,2.06859564632307,F,-0.135485506304576,0.011931923893221,0.560414925635033,0.418811998853821,0.203477250244261,-0.449962365917465,0.635588666343858,-1.43449476191127
76,1.70808442863038,Q,1.07766913774952,-0.390171466447159,-1.09574630022174,0.071582627234796,0.470312128114629,0.081038026937109,0.195217962469921,1.20515380168223
77,0.735635160935472,E,1.30975647950661,0.650362585239313,-0.482404957856686,-0.089384802615494,0.606633492182097,-1.08587988671544,-0.087188150093373,-0.853229015037689
78,-0.505725899212778,M,-1.73486688988438,0.385542010479482,2.49252718871128,-1.23349924486159,-0.450533086927762,0.152936042615478,-0.21727749079699,0.619601608263563
79,-1.24614277046513,P,1.37682705829931,-1.17398401786316,0.105571891937982,0.537858998076079,0.203267117853056,0.219064283331191,1.29707747797399,-0.027625655330308
80,-0.110402927732664,N,-0.941115467888097,-1.2366595220044,0.399006710503465,0.560338100314958,-0.818801529098273,0.087124412730306,-1.14876377473974,0.375930190612246
81,-0.846855113738557,K,0.381188749566313,1.95234288394927,-0.916698539085295,1.48068114539692,0.056869141736308,-1.25722936072067,1.02741547384586,0.218298543650608
82,0.788729721572259,U,2.17814461983156,-0.478060371013739,0.777144483372837,0.644470468567168,-0.303886749234456,0.843830975575111,-0.222060674464358,-1.70652131823971
83,1.37833153832186,B,-2.51754946801811,-1.19234487686909,0.262831989173447,0.268547110148051,-1.39394104077617,-0.831100333879999,0.794601645498335,-0.1360109153116
84,-0.732050199172681,P,0.696422653525821,-0.615629185267018,1.72441692423874,1.66484920286301,-0.359707592159284,-1.0400925162785,-0.213460285893544,0.127837151881065
85,0.144393136622634,H,0.481536097082609,-0.571880327648569,-0.244204076409657,0.547326314923311,0.675737373902802,-1.02321418953625,0.246356288659288,-1.0060845444399
86,0.532042117783391,T,-0.311895220948806,-0.093182512411912,2.16703664171571,0.40966090809252,-2.58900603444291,0.541763982184261,1.12477407087566,1.64907590554426
87,1.22143524344357,O,-0.792990294345649,1.54955234575478,-0.593401487880327,-1.08011084987582,-0.057792597824358,0.149035518989962,1.83796698236974,0.642138651648433
88,-0.373355887404313,B,0.005150982325858,-0.560332433217338,0.688345706040687,-1.45209570970846,0.844187170338945,-0.49997677325126,-2.485885974201,0.338036466553161
89,-0.441113112094508,H,-0.216517574502018,-1.52566179146071,2.45718939824433,-1.44063749028225,-0.623170630630089,0.160205711004146,2.14635775180856,0.668722798216674
90,-0.582784561006671,L,0.234111697647058,0.087691492140001,0.893920238593398,-0.716884419787704,1.74220590840585,1.4489683968459,-0.07334004948533,-1.01769370212192
91,1.76752817843842,F,0.640459670941132,-1.34984417200288,-0.881011488524484,0.490488984998784,1.81399103684447,0.068480118764153,-2.45197307160164,0.210697418537031
92,-0.282771802490149,R,-0.219482953379029,-0.996384291185467,-1.23814422986239,-0.359345212857584,0.57886528395932,1.95079311682267,0.287948690193641,-2.2211305197039
93,0.853860798615913,W,0.521030530803877,-1.74537495680696,-0.6599656112374,-1.55702427387231,0.323835287573114,-1.15404417539502,-1.963081478232,0.073535000721571
94,0.393786739173935,D,0.019850476473561,-1.16960159702931,-1.03250853974466,0.507910663489307,-0.906909550027788,0.611511208811422,-0.662025941697999,1.01776165497836
95,0.65673925120077,Z,-1.50420232735059,2.2933132268775,-0.706201806715809,-0.091118238897041,0.444524504330296,-0.196774276683244,-0.550310969684086,-1.13823243776163
96,-0.685954598429689,F,-1.58329902387873,0.680052184477435,-0.602377464496214,-0.632001563808569,0.615251332491981,-1.20266715166402,1.03916081651527,0.171959600449482
97,-1.69536350704265,X,0.853367685791949,0.444349253128151,-1.33635185480769,0.919824581959784,0.374403742492952,1.77674108069977,1.40165897730791,2.44437055197163
98,-0.374801279111472,S,0.897307430147117,1.3039694813974,-0.188140313844423,-0.929833644088323,0.089487337132519,1.51462046145261,1.41629474819129,0.647087717000942
99,-1.42726150794991,J,-0.10153134576106,-0.438178767645315,-0.096583425890641,-0.582225279735837,-1.23395574194351,0.020717110968105,0.655870517581057,-1.67367973898822
100,-1.14099791809072,L,0.728232809565757,0.064940658228577,-2.11303105158917,0.852206984863816,-1.91680823247948,0.384765737086529,-0.166349847695794,-0.996437012668075
